pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-08-19,93.6,1.12,5.38,"Basabe, Osleivis",678545,800048,,foul_tip,,,,,2.0,,R,R,L,CLE,SF,S,,,0,0,2026,0.44,1.33,0.1810619569903668,2.779693772677261,,,808982.0,0,7,Top,,,,,,,-3.4030653086688463,-136.28213920485146,-3.794479230809729,6.282933380372814,29.986795106938573,-14.938694488512915,3.18402231,1.606889764,,,,94.1,2129.0,6.5,824394,595978,663993,683953,694197,677587,680757,690984,682657,53.96,,,,,,,,47,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,141.0,0.005,-0.041,75.6,6.6,,,0.041,,-1,1,0.27,0.73,25,25,26,26,3,2,,,,,1.27,0.44,-0.44,,1.5555398799114066,19.3412111583935,21.20924334124922,40.61080330946476,18.396152096310907
SL,2026-08-19,86.0,1.16,5.37,"Lee, Jung Hoo",808982,800048,single,hit_into_play,,,,,13.0,Jung Hoo Lee singles on a ground ball to right fielder Angel Martínez.,R,L,L,CLE,SF,X,9.0,ground_ball,1,2,2026,-0.4,0.37,-0.2780648034833011,1.4936808517622802,,,,0,7,Top,142.84,118.37,,,,,-2.580144250604281,-125.30667442316472,-3.579760509491524,-3.7723170787662825,22.95315017799798,-27.81979479840739,3.22351542,1.626820866,46.0,101.7,0.0,87.3,2539.0,6.9,824394,595978,663993,683953,694197,677587,680757,690984,682657,53.64,0.5,0.472,0.9,1.0,1.0,0.0,4.0,46,4,Slider,0,1,1,0,1,0,1,0,Standard,Standard,236.0,-0.045,0.522,69.6,7.9,,0.573,-0.522,101.7,-1,1,0.315,0.685,25,27,26,28,3,2,,,,,2.68,-0.4,-0.4,,2.608614199141782,3.937278362577464,42.26868120650735,33.28436018136779,29.67079054268451
FF,2026-08-19,97.6,2.5,5.49,"Moreno, Gabriel",672515,801139,,foul,,,,,11.0,,R,R,L,BOS,AZ,S,,,1,2,2026,0.61,1.27,-0.5790876296762351,3.388789893290355,,814439.0,682998.0,2,5,Top,,,,,,,-9.858511431154366,-141.94846165429914,-3.0624602506792886,10.373090476245247,29.701941446194077,-14.454874518609618,3.071686352,1.55019685,147.0,59.7,19.0,100.4,2244.0,7.7,824722,657136,575929,686765,702332,655316,680776,678882,677800,52.82,,,,,,,,36,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,141.0,0.0,0.0,57.6,5.1,,,0.0,88.0,1,-1,0.664,0.3359999999999999,23,26,24,26,3,2,,,,,1.11,0.61,-0.61,,-9.481995649423402,31.987875512722795,31.578493457030945,25.936574418367663,20.01021159545615
SL,2026-08-19,86.3,0.8,6.45,"Myers, Dane",667472,669461,,foul,,,,,7.0,,R,R,L,CIN,STL,S,,,1,2,2026,-0.23,-0.18,-0.6960930221423774,1.6884510284311705,,,,1,6,Bot,,,,,,,-3.044842935989788,-125.67555212464438,-4.523181062369067,-1.861651823773754,24.646411171215934,-33.359235824918656,3.213861549,1.621948819,4.0,89.1,-26.0,86.8,2701.0,6.5,824476,699625,676475,802139,691458,691026,695491,701675,691023,54.01,,,,,,,,48,5,Slider,3,2,3,2,2,3,3,2,Standard,Standard,274.0,0.0,0.0,62.8,8.2,,,0.0,89.1,1,1,0.714,0.714,26,30,27,30,3,2,,,,,3.22,-0.23,0.23,,26.03298320436768,-22.620513262393565,31.79673738222191,29.905925860123816,41.958828567963806
FF,2026-08-19,92.1,1.02,5.4,"Lee, Jung Hoo",808982,800048,,foul,,,,,2.0,,R,L,L,CLE,SF,S,,,1,1,2026,0.39,1.5,-0.2684177893571002,3.280425985749495,,,,0,7,Top,,,,,,,-4.102047042482747,-134.04410658891368,-2.6966534801690423,5.553858004499403,28.926399424934367,-13.724421760430005,3.22351542,1.626820866,224.0,83.9,55.0,92.7,2256.0,6.6,824394,595978,663993,683953,694197,677587,680757,690984,682657,53.89,,,,,,,,46,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,153.0,0.006,-0.063,66.9,7.2,,,0.063,88.0,-1,1,0.309,0.6910000000000001,25,27,26,28,3,2,,,,,1.19,0.39,0.39,,8.551682421868724,3.0139993024465137,32.238530625254235,33.32763521260987,26.522670310898093
FF,2026-08-19,95.5,0.62,6.53,"Myers, Dane",667472,669461,,foul,,,,,2.0,,R,R,L,CIN,STL,S,,,1,2,2026,0.48,1.52,0.2640018027828263,2.9790430424062486,,,,1,6,Bot,,,,,,,-2.0366735570243195,-138.98351484038432,-7.024518823626432,6.650185168018346,30.7710672908268,-11.15476973932011,3.213861549,1.621948819,234.0,87.3,59.0,96.0,2137.0,6.6,824476,699625,676475,802139,691458,691026,695491,701675,691023,53.95,,,,,,,,48,4,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,154.0,0.0,0.0,80.3,7.1,,,0.0,88.0,1,1,0.714,0.714,26,30,27,30,3,2,,,,,0.98,0.48,-0.48,,9.46537802355054,11.030527964420854,30.50443544295487,41.0308315621782,19.912634521696692
FC,2026-08-19,90.2,2.6,5.45,"Moreno, Gabriel",672515,801139,,foul,,,,,11.0,,R,R,L,BOS,AZ,S,,,1,1,2026,-0.22,0.71,-1.1103000949938708,2.6806349533773157,,814439.0,682998.0,2,5,Top,,,,,,,-8.800968142241416,-131.19571991330346,-2.3758325540344982,-0.8902688191162283,24.855315291947672,-23.591394207123177,3.071686352,1.55019685,,,,92.3,2267.0,7.4,824722,657136,575929,686765,702332,655316,680776,678882,677800,53.15,,,,,,,,36,3,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,165.0,0.016,-0.059,,,,,0.059,,1,-1,0.648,0.352,23,26,24,26,3,2,,,,,2.07,-0.22,0.22,,,,,,
FC,2026-08-19,87.6,2.83,5.56,"Moreno, Gabriel",672515,801139,,foul,,,,,6.0,,R,R,L,BOS,AZ,S,,,1,0,2026,-0.09,0.57,0.4623022693491621,2.4363253539685568,,814439.0,682998.0,2,5,Top,,,,,,,-5.573520890001668,-127.62697820487637,-2.497712237432634,0.0525077276915949,23.38862722181324,-25.670228668230607,3.071686352,1.55019685,207.0,72.8,50.0,89.7,2251.0,7.3,824722,657136,575929,686765,702332,655316,680776,678882,677800,53.24,,,,,,,,36,2,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,168.0,0.007,-0.046,72.1,7.5,,,0.046,88.0,1,-1,0.641,0.359,23,26,24,26,3,2,,,,,2.37,-0.09,0.09,,13.87835542109094,-2.889444916327085,32.65470791069502,39.46767801451425,36.44900496858594
CU,2026-08-19,79.1,0.83,6.6,"Myers, Dane",667472,669461,,ball,,,,,12.0,,R,R,L,CIN,STL,B,,,0,2,2026,-1.01,-1.42,0.8182582842589486,4.977171389159735,,,,1,6,Bot,,,,,,,1.8882782088564647,-114.9076412533282,6.226219389194588,-9.24612663863994,24.03460989738789,-46.143035672571486,3.213861549,1.621948819,,,,78.6,2942.0,6.3,824476,699625,676475,802139,691458,691026,695491,701675,691023,54.17,,,,,,,,48,3,Curveball,3,2,3,2,2,3,3,2,Standard,Standard,325.0,0.001,0.018,,,,,-0.018,,1,1,0.713,0.713,26,30,27,30,3,2,,,,,5.11,-1.01,1.01,,,,,,
SI,2026-08-19,90.9,1.2,5.37,"Lee, Jung Hoo",808982,800048,,called_strike,,,,,4.0,,R,L,L,CLE,SF,S,,,1,0,2026,1.15,0.73,-0.5110711026516157,2.2864782742037475,,,,0,7,Top,,,,,,,-6.768625394938604,-132.27509510419608,-3.233569658838152,14.917975173871389,27.20970330052835,-23.13028122395731,3.22351542,1.626820866,,,,91.6,2179.0,6.6,824394,595978,663993,683953,694197,677587,680757,690984,682657,53.88,,,,,,,,46,2,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,144.0,0.005,-0.056,,,,,0.056,,-1,1,0.304,0.696,25,27,26,28,3,2,,,,,2.02,1.15,1.15,,,,,,
FF,2026-08-19,91.1,1.05,5.4,"Lee, Jung Hoo",808982,800048,,ball,,,,,11.0,,R,L,L,CLE,SF,B,,,0,0,2026,0.33,1.34,-0.4153066315232109,3.712439505117164,,,,0,7,Top,,,,,,,-4.389322170401922,-132.66925518991604,-1.1429861515257929,4.831267810381644,27.292248596057437,-16.237006784368628,3.22351542,1.626820866,,,,91.7,2219.0,6.5,824394,595978,663993,683953,694197,677587,680757,690984,682657,53.96,,,,,,,,46,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,152.0,-0.004,0.044,,,,,-0.044,,-1,1,0.308,0.692,25,27,26,28,3,2,,,,,1.39,0.33,0.33,,,,,,
FC,2026-08-19,89.3,2.66,5.54,"Moreno, Gabriel",672515,801139,,ball,,,,,13.0,,R,R,L,BOS,AZ,B,,,0,0,2026,-0.03,0.76,-0.981651060728726,2.1462371075906885,,814439.0,682998.0,2,5,Top,,,,,,,-8.95571586991184,-129.90856010416704,-3.880653207794804,1.2747891366422524,23.349523665042096,-22.970624423862013,3.071686352,1.55019685,,,,91.5,2286.0,7.3,824722,657136,575929,686765,702332,655316,680776,678882,677800,53.21,,,,,,,,36,1,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,163.0,-0.004,0.028,,,,,-0.028,,1,-1,0.645,0.355,23,26,24,26,3,2,,,,,2.07,-0.03,0.03,,,,,,
FF,2026-08-19,94.5,0.63,6.51,"Myers, Dane",667472,669461,,foul,,,,,4.0,,R,R,L,CIN,STL,S,,,0,1,2026,0.47,1.48,-0.7628232674202529,2.664007488795151,,,,1,6,Bot,,,,,,,-4.6557676090644335,-137.46687519275875,-7.48480412852824,7.028180598881129,31.04144264866176,-11.921078337695397,3.213861549,1.621948819,198.0,74.4,22.0,94.8,2160.0,6.5,824476,699625,676475,802139,691458,691026,695491,701675,691023,54.01,,,,,,,,48,2,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,156.0,-0.004,-0.057,,,,,0.057,88.0,1,1,0.717,0.717,26,30,27,30,3,2,,,,,1.08,0.47,-0.47,,,,,,
FF,2026-08-19,94.7,1.06,5.32,"Bericoto, Victor",682674,800048,field_out,hit_into_play,,,,,11.0,"Victor Bericoto grounds out, shortstop Brayan Rocchio to first baseman Nathaniel Lowe.",R,R,L,CLE,SF,X,6.0,ground_ball,0,2,2026,0.52,1.38,-0.1168448012189404,3.5463239181860704,,,642715.0,2,6,Top,111.49,140.23,,,,,-4.219681866099436,-137.95220416992066,-1.976923713382788,7.540883579530631,28.87987933482425,-14.310936874861351,3.255987533,1.643208661,18.0,88.4,-9.0,95.4,2319.0,6.5,824394,595978,663993,683953,694197,677587,680757,690984,682657,53.98,0.167,0.163,0.0,1.0,0.0,0.0,2.0,41,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,151.0,0.016,-0.177,69.2,6.5,,0.196,0.177,88.4,-1,1,0.38,0.62,25,24,26,25,3,2,,,,,1.15,0.52,-0.52,,3.987986460702895,10.163082871994892,24.919846498693737,30.84382482458875,23.215965861955837
FF,2026-08-19,94.9,0.63,6.5,"Myers, Dane",667472,669461,,called_strike,,,,,9.0,,R,R,L,CIN,STL,S,,,0,0,2026,0.45,1.48,0.5914788901616392,2.103798541818536,,,,1,6,Bot,,,,,,,-1.1275297410220284,-137.93167348285158,-8.962641793130894,5.981017429635323,31.60513406678175,-11.53422502438049,3.213861549,1.621948819,,,,95.3,2112.0,6.6,824476,699625,676475,802139,691458,691026,695491,701675,691023,53.87,,,,,,,,48,1,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,156.0,-0.002,-0.041,,,,,0.041,,1,1,0.719,0.719,26,30,27,30,3,2,,,,,1.07,0.45,-0.45,,,,,,
FF,2026-08-19,94.8,2.54,5.71,"Carroll, Corbin",682998,801139,walk,ball,,,,,11.0,Corbin Carroll walks.,R,L,L,BOS,AZ,B,,,3,0,2026,0.53,1.34,-0.9497297429545376,3.842607662297644,,814439.0,,2,5,Top,,,,,,,-10.39388753057172,-137.78549389065142,-2.147633291752772,8.954661452477204,29.423904847708314,-14.724452314172078,3.10328084,1.566141732,,,,96.7,2191.0,7.3,824722,657136,575929,686765,702332,655316,680776,678882,677800,53.16,,0.697785,0.7,1.0,0.0,0.0,,35,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,150.0,-0.006,0.055,,,,,-0.055,,1,-1,0.651,0.349,23,25,24,26,3,2,,,,,1.19,0.53,0.53,,,,,,
FF,2026-08-19,94.1,0.65,6.51,"Stewart, Sal",701398,669461,home_run,hit_into_play,,,,,5.0,Sal Stewart homers (27) on a fly ball to center field. Matt McLain scores. Elly De La Cruz scores.,R,R,L,CIN,STL,X,,fly_ball,1,2,2026,0.79,1.37,-0.2384019462798078,2.5841267668097285,680574.0,,682829.0,1,6,Bot,115.56,28.66,,,,,-4.067112502304868,-136.8062184407611,-7.315980372053636,10.778207803842829,32.43461886700587,-13.561704882501164,3.239312664,1.634793307,422.0,108.2,31.0,94.1,2064.0,6.5,824476,699625,676475,802139,691458,691026,695491,701675,691023,53.99,0.977,1.991,2.0,1.0,0.0,3.0,6.0,47,4,4-Seam Fastball,0,2,0,2,2,3,3,2,Standard,Standard,150.0,0.387,1.3,,,,3.875,-1.3,108.2,-2,-2,0.332,0.332,26,22,27,23,3,2,,,,,1.23,0.79,-0.79,,,,,,
FF,2026-08-19,94.1,1.12,5.32,"Bericoto, Victor",682674,800048,,swinging_strike,,,,,12.0,,R,R,L,CLE,SF,S,,,0,1,2026,0.63,1.37,0.7323292400899007,3.6374034196868985,,,642715.0,2,6,Top,,,,,,,-2.4391288062107668,-137.06815221935673,-1.6430929612481369,8.454585063069576,28.916539714596905,-14.677860017409545,3.255987533,1.643208661,,,,95.0,2331.0,6.7,824394,595978,663993,683953,694197,677587,680757,690984,682657,53.84,,,,,,,,41,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,149.0,0.006,-0.059,72.1,6.6,0.74192028,,0.059,,-1,1,0.374,0.626,25,24,26,25,3,2,,,,,1.19,0.63,-0.63,,2.495267540128427,29.114972064893617,25.42718896010679,41.67404146656287,11.03465139581441
FC,2026-08-19,87.7,2.76,5.56,"Carroll, Corbin",682998,801139,,ball,,,,,3.0,,R,L,L,BOS,AZ,B,,,2,0,2026,-0.13,0.71,0.7167260038056521,2.9406623749244547,,814439.0,,2,5,Top,,,,,,,-4.695798665756784,-127.86942271892,-1.6656750519195904,-0.6112573673897167,22.151944135602584,-24.14061941926244,3.10328084,1.566141732,,,,90.1,2296.0,7.3,824722,657136,575929,686765,702332,655316,680776,678882,677800,53.2,,,,,,,,35,3,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,169.0,-0.005,0.037,,,,,-0.037,,1,-1,0.656,0.344,23,25,24,26,3,2,,,,,2.2,-0.13,-0.13,,,,,,
FF,2026-08-19,91.3,2.2,5.87,"Jensen, Carter",695600,605488,single,hit_into_play,,,,,4.0,Carter Jensen singles on a sharp line drive to center fielder Henry Bolte.,R,L,L,KC,ATH,X,8.0,line_drive,1,2,2026,1.06,1.37,-0.3758708551386518,2.445889053795038,,,,2,6,Bot,113.48,72.29,,,,,-8.769211053378719,-132.61250511398327,-5.536406107687736,14.386065225570189,28.791446022316705,-15.007439720337288,3.191043307,1.610433071,271.0,105.0,13.0,91.9,2254.0,6.8,824076,641680,695720,643446,691777,622268,680869,703607,671732,53.74,0.826,0.824,0.9,1.0,1.0,0.0,4.0,51,5,4-Seam Fastball,2,5,2,5,5,2,2,5,Strategic,Standard,137.0,0.017,0.412,,,,1.102,-0.412,105.0,-3,-3,0.114,0.114,33,22,34,23,3,2,,,,,1.38,1.06,1.06,,,,,,
FF,2026-08-19,95.2,2.63,5.71,"Carroll, Corbin",682998,801139,,ball,,,,,11.0,,R,L,L,BOS,AZ,B,,,1,0,2026,0.35,1.41,-0.7476958028669767,3.25753675092333,,814439.0,,2,5,Top,,,,,,,-9.756952980014066,-138.30365399992056,-3.936471014116668,6.586183810098805,28.811292860452664,-13.259218949369597,3.10328084,1.566141732,,,,97.5,2233.0,7.5,824722,657136,575929,686765,702332,655316,680776,678882,677800,52.97,,,,,,,,35,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,147.0,-0.003,0.023,,,,,-0.023,,1,-1,0.659,0.3409999999999999,23,25,24,26,3,2,,,,,1.09,0.35,0.35,,,,,,
CH,2026-08-19,87.2,0.97,6.3,"Stewart, Sal",701398,669461,,foul,,,,,9.0,,R,R,L,CIN,STL,S,,,1,1,2026,1.21,0.74,0.328373963419559,1.6105575460748949,680574.0,,682829.0,1,6,Bot,,,,,,,-4.061414744154399,-126.86067141717392,-6.380015999655607,13.846987240005094,27.545772505720503,-23.06584072510123,3.239312664,1.634793307,289.0,87.4,32.0,87.1,1669.0,6.4,824476,699625,676475,802139,691458,691026,695491,701675,691023,54.1,,,,,,,,47,3,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,133.0,-0.025,-0.082,70.4,7.5,,,0.082,88.0,-2,-2,0.357,0.357,26,22,27,23,3,2,,,,,2.28,1.21,-1.21,,2.395006419788788,22.550946649327887,39.03838370690241,41.99245922553249,22.140453523009462
FF,2026-08-19,93.5,1.04,5.36,"Bericoto, Victor",682674,800048,,called_strike,,,,,6.0,,R,R,L,CLE,SF,S,,,0,0,2026,0.56,1.41,0.3596676298532132,2.7046533996209745,,,642715.0,2,6,Top,,,,,,,-2.99667671220369,-136.21226696489637,-4.123175542141315,7.578947787195773,29.02762513394169,-13.926959965355698,3.255987533,1.643208661,,,,94.2,2299.0,6.6,824394,595978,663993,683953,694197,677587,680757,690984,682657,53.94,,,,,,,,41,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,148.0,0.004,-0.039,,,,,0.039,,-1,1,0.37,0.63,25,24,26,25,3,2,,,,,1.19,0.56,-0.56,,,,,,
CH,2026-08-19,78.8,2.37,6.1,"Jensen, Carter",695600,605488,,foul,,,,,8.0,,R,L,L,KC,ATH,S,,,1,2,2026,1.14,0.54,0.0801031384081034,1.6264164235062868,,,,2,6,Bot,,,,,,,-7.063068883652179,-114.60105462128244,-3.6989831895054848,11.335181614911772,20.535747397259545,-26.90712557357924,3.191043307,1.610433071,5.0,67.6,-21.0,79.0,1462.0,6.4,824076,641680,695720,643446,691777,622268,680869,703607,671732,54.13,,,,,,,,51,4,Changeup,2,5,2,5,5,2,2,5,Strategic,Standard,119.0,0.0,0.0,74.6,8.1,,,0.0,88.0,-3,-3,0.114,0.114,33,22,34,23,3,2,,,,,3.12,1.14,1.14,,23.2485750340996,-25.89295009580106,31.66850730771028,32.15385055005531,53.95036604862666
FF,2026-08-19,90.3,2.17,5.93,"Jensen, Carter",695600,605488,,ball,,,,,11.0,,R,L,L,KC,ATH,B,,,0,2,2026,1.03,1.2,-0.0659843572977927,4.144574095854231,,,,2,6,Bot,,,,,,,-7.747645278229164,-131.30040782619693,-0.9229980680040898,13.50487006810894,27.55078240652311,-18.316391129232866,3.191043307,1.610433071,,,,90.8,2099.0,6.6,824076,641680,695720,643446,691777,622268,680869,703607,671732,53.86,,,,,,,,51,3,4-Seam Fastball,2,5,2,5,5,2,2,5,Strategic,Standard,141.0,0.001,0.025,,,,,-0.025,,-3,-3,0.113,0.113,33,22,34,23,3,2,,,,,1.6,1.03,1.03,,,,,,
FF,2026-08-19,94.7,2.56,5.66,"Carroll, Corbin",682998,801139,,ball,,,,,11.0,,R,L,L,BOS,AZ,B,,,0,0,2026,0.39,1.27,-0.8702892430511435,3.860035284077527,,814439.0,,2,5,Top,,,,,,,-9.923005141039098,-137.66535257137724,-1.7819851284182775,7.060356746362163,28.79694716046883,-15.810304825744945,3.10328084,1.566141732,,,,96.9,2059.0,7.5,824722,657136,575929,686765,702332,655316,680776,678882,677800,53.05,,,,,,,,35,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,142.0,-0.002,0.024,,,,,-0.024,,1,-1,0.661,0.3389999999999999,23,25,24,26,3,2,,,,,1.27,0.39,0.39,,,,,,
FF,2026-08-19,95.0,1.05,5.35,"Eldridge, Bryce",805811,800048,strikeout,swinging_strike,,,,,12.0,Bryce Eldridge strikes out swinging.,R,L,L,CLE,SF,S,2.0,,1,2,2026,0.62,1.32,0.4166919959595792,4.441110479480837,,,642715.0,1,6,Top,,,,,,,-3.075591103588968,-138.43213853902375,0.3399108885278601,8.679496774212415,27.957771063970867,-15.363018186381318,3.541215551,1.787155512,,,,95.9,2324.0,6.5,824394,595978,663993,683953,694197,677587,680757,690984,682657,53.97,,0.0,0.0,1.0,0.0,0.0,,40,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shade,Standard,151.0,0.022,-0.176,59.7,4.4,1.291757724,,0.176,,-1,1,0.348,0.652,25,21,26,22,3,2,,,,,1.18,0.62,0.62,,-11.16350082804592,34.84444785340326,27.68963750816604,30.979603620506172,8.234375753557615
SL,2026-08-19,86.2,0.97,6.37,"Stewart, Sal",701398,669461,,blocked_ball,,,,,13.0,,R,R,L,CIN,STL,B,,,0,1,2026,-0.1,0.4,-0.5748890220800742,0.6684531796565789,680574.0,,682829.0,1,6,Bot,,,,,,,-3.4283705466508705,-125.48099603689882,-7.958981906791614,-0.4300722900316089,21.871823101368356,-26.689063325383096,3.239312664,1.634793307,,,,86.8,2688.0,6.4,824476,699625,676475,802139,691458,691026,695491,701675,691023,54.15,,,,,,,,47,2,Slider,0,2,0,2,2,0,0,2,Standard,Standard,203.0,0.01,0.012,,,,,-0.012,,-2,-2,0.347,0.347,26,22,27,23,3,2,,,,,2.63,-0.1,0.1,,,,,,
CU,2026-08-19,79.0,0.79,6.54,"Stewart, Sal",701398,669461,,swinging_strike,,,,,13.0,,R,R,L,CIN,STL,S,,,0,0,2026,-0.74,-1.49,-1.128303992086466,0.9201851006013576,680574.0,,682829.0,1,6,Bot,,,,,,,-2.7274258222487178,-114.95046157640536,-2.1596721973720574,-5.806904526894191,26.599599492946773,-44.89633780115643,3.239312664,1.634793307,,,,78.4,3022.0,6.4,824476,699625,676475,802139,691458,691026,695491,701675,691023,54.07,,,,,,,,47,1,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,325.0,-0.015,-0.05,69.5,9.1,9.73467402,,0.05,,-2,-2,0.362,0.362,26,22,27,23,3,2,,,,,5.22,-0.74,0.74,,35.522145390454845,-49.05689769870615,40.32742576964266,26.990566324844,64.26704461567635
ST,2026-08-19,79.2,2.57,5.76,"Jensen, Carter",695600,605488,,foul,,,,,5.0,,R,L,L,KC,ATH,S,,,0,1,2026,-0.57,0.41,0.1497791265121126,2.313303024069955,,,,2,6,Bot,,,,,,,-4.116264583086834,-115.3375320037394,-1.3448761320842275,-4.41336184034632,20.1988849410422,-28.476193995956223,3.191043307,1.610433071,174.0,63.6,38.0,79.4,2174.0,6.2,824076,641680,695720,643446,691777,622268,680869,703607,671732,54.28,,,,,,,,51,2,Sweeper,2,5,2,5,5,2,2,5,Strategic,Standard,287.0,-0.002,-0.062,74.4,6.9,,,0.062,88.0,-3,-3,0.115,0.115,33,22,34,23,3,2,,,,,3.2,-0.57,-0.57,,1.1301588801331426,3.855807315340928,38.5074243690534,31.62266544164671,28.40845292506953
CH,2026-08-19,85.4,1.3,5.32,"Eldridge, Bryce",805811,800048,,foul,,,,,9.0,,R,L,L,CLE,SF,S,,,1,2,2026,1.11,0.0,0.4178893633349825,2.167201620214251,,,642715.0,1,6,Top,,,,,,,-4.32690466045402,-124.35980986321292,-0.927725541665636,12.342639304236268,24.95390079065877,-32.24740088968832,3.541215551,1.787155512,9.0,72.4,-15.0,85.8,1801.0,6.5,824394,595978,663993,683953,694197,677587,680757,690984,682657,54.02,,,,,,,,40,5,Changeup,0,1,1,0,1,0,1,0,Infield shade,Standard,119.0,0.0,0.0,72.0,8.1,,,0.0,88.0,-1,1,0.348,0.652,25,21,26,22,3,2,,,,,3.13,1.11,1.11,,24.196781338456265,-24.238964037079334,38.15251398303399,30.80747626303225,44.474485576951054
FC,2026-08-19,88.9,2.75,5.58,"Vargas, Ildemaro",545121,801139,field_out,hit_into_play,,,,,2.0,Ildemaro Vargas flies out to center fielder Ceddanne Rafaela.,R,R,L,BOS,AZ,X,8.0,fly_ball,1,0,2026,0.38,0.47,-0.184775723775285,3.2095157284138165,,814439.0,,1,5,Top,105.44,92.88,,,,,-8.054569771458526,-129.35745664765494,-0.6602719434809231,5.822387207655995,23.434635203801417,-26.907122309973914,3.161204068,1.595374016,269.0,78.7,40.0,90.9,2455.0,7.2,824722,657136,575929,686765,702332,655316,680776,678882,677800,53.27,0.04,0.043,0.0,1.0,0.0,0.0,3.0,34,2,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,165.0,0.053,-0.313,74.5,6.7,,0.068,0.313,88.0,1,-1,0.608,0.392,23,34,24,35,3,2,,,,,2.38,0.38,-0.38,,7.603861096664604,5.583499605065328,15.166844379585111,33.499420990145964,34.43839298521239
CH,2026-08-19,79.8,2.29,6.13,"Jensen, Carter",695600,605488,,foul,,,,,6.0,,R,L,L,KC,ATH,S,,,0,0,2026,1.33,0.75,0.6091465587899412,2.213231487276353,,,,2,6,Bot,,,,,,,-6.220847202823212,-115.9732476464532,-3.0202976517750058,13.19940107018298,23.85002110956904,-25.04194206021537,3.191043307,1.610433071,,,,79.6,1497.0,6.5,824076,641680,695720,643446,691777,622268,680869,703607,671732,54.03,,,,,,,,51,1,Changeup,2,5,2,5,5,2,2,5,Strategic,Standard,123.0,-0.002,-0.043,74.0,7.8,,,0.043,,-3,-3,0.117,0.117,33,22,34,23,3,2,,,,,2.87,1.33,1.33,,24.777025261190733,-22.850836552902138,36.587726182748405,24.54398138512991,43.35274252828128
